"user_id","gender","age","occu","sign","is_indunk","is_student","is_education","is_technology"
4042287,1,17,"indUnk","Capricorn",1,NA,NA,NA
2869535,1,24,"Student","Scorpio",0,1,NA,NA
4168492,1,36,"indUnk","Gemini",1,NA,NA,NA
4039381,0,24,"Consulting","Libra",0,0,NA,NA
3847790,1,36,"indUnk","Cancer",1,NA,NA,NA
3178789,0,36,"Publishing","Cancer",0,0,NA,NA
3493704,0,26,"Engineering","Cancer",0,0,NA,NA
3732159,0,27,"indUnk","Sagittarius",1,NA,NA,NA
4016135,0,36,"Technology","Gemini",0,0,NA,NA
4159699,1,14,"Student","Taurus",0,1,NA,NA
4043736,1,23,"Arts","Sagittarius",0,0,NA,NA
3483262,0,24,"Banking","Libra",0,0,NA,NA
3616679,1,47,"indUnk","Cancer",1,NA,NA,NA
4100455,1,24,"Religion","Cancer",0,0,NA,NA
3826242,0,42,"indUnk","Aries",1,NA,NA,NA
2959033,1,24,"indUnk","Cancer",1,NA,NA,NA
4149956,1,45,"Law","Sagittarius",0,0,NA,NA
1039908,1,16,"indUnk","Gemini",1,NA,NA,NA
3992553,1,23,"indUnk","Aries",1,NA,NA,NA
2228840,0,33,"Technology","Aries",0,0,NA,NA
3294176,0,37,"indUnk","Leo",1,NA,NA,NA
3559653,1,25,"Student","Gemini",0,1,NA,NA
3335423,1,33,"HumanResources","Sagittarius",0,0,NA,NA
3693954,1,14,"Internet","Leo",0,0,NA,NA
3242831,0,16,"indUnk","Taurus",1,NA,NA,NA
4284876,1,14,"indUnk","Gemini",1,NA,NA,NA
3875285,1,43,"Education","Pisces",0,0,NA,NA
2542729,0,26,"Technology","Scorpio",0,0,NA,NA
3840766,1,48,"indUnk","Libra",1,NA,NA,NA
4043476,0,15,"Student","Cancer",0,1,NA,NA
3348721,0,26,"Technology","Libra",0,0,NA,NA
3294001,1,17,"indUnk","Capricorn",1,NA,NA,NA
